Date,Open,High,Low,Close,Adj Close,Volume
2014-06-27,575.599670,578.282349,572.228943,575.659546,575.659546,2236900
2014-06-30,577.075623,577.983154,573.176331,573.704895,573.704895,1313700
2014-07-01,576.736572,582.799927,575.071167,581.074646,581.074646,1447900
2014-07-02,581.752808,583.837097,578.800903,580.740601,580.740601,1056300
2014-07-03,581.752808,583.408264,579.329468,583.129028,583.129028,714100
2014-07-07,582.161682,584.824341,578.003113,580.655823,580.655823,1064600
2014-07-08,576.078369,577.941284,564.584961,569.526367,569.526367,1909500
2014-07-09,570.015015,575.140930,567.817078,574.502686,574.502686,1116700
2014-07-10,564.360535,575.011292,563.463013,569.536316,569.536316,1356700
2014-07-11,570.344116,579.259644,569.855469,577.594238,577.594238,1621700
2014-07-14,581.004822,583.607727,576.447388,583.268616,583.268616,1854000
2014-07-15,584.136230,584.201050,574.981384,583.178894,583.178894,1623000
2014-07-16,586.390076,586.788940,580.605957,581.064697,581.064697,1397100
2014-07-17,577.943237,579.399231,567.053162,572.159119,572.159119,3016500
2014-07-18,591.376404,595.165955,580.406494,593.450684,593.450684,4014100
2014-07-21,590.129822,592.772522,583.630615,587.856018,587.856018,2062100
2014-07-22,589.102600,598.008179,588.982971,593.111633,593.111633,1699100
2014-07-23,591.605774,596.213074,590.877747,594.348206,594.348206,1233100
2014-07-24,594.816956,597.858582,590.149719,591.725403,591.725403,1035100
2014-07-25,588.783508,590.239502,585.422729,587.407288,587.407288,932400
2014-07-28,586.459900,590.877747,583.151978,588.982971,588.982971,986800
2014-07-29,587.138000,588.085388,581.917358,584.006592,584.006592,1349800
2014-07-30,584.944031,587.885986,582.401001,585.811646,585.811646,1016400
2014-07-31,579.010315,582.052002,568.439331,570.034973,570.034973,2102700
2014-08-01,568.838257,574.383057,561.308899,564.520081,564.520081,1955200
2014-08-04,567.481995,573.774719,562.555481,571.580750,571.580750,1427300
2014-08-05,568.489197,570.413940,561.069580,563.522827,563.522827,1551200
2014-08-06,560.241882,569.137451,558.466736,564.823303,564.823303,1334300
2014-08-07,566.444824,568.329651,559.563721,561.817505,561.817505,1110900
2014-08-08,562.016968,568.688660,558.815796,567.212708,567.212708,1494700
2014-08-11,568.429382,568.927979,564.450317,566.325134,566.325134,1214700
2014-08-12,562.974365,564.350586,559.344299,561.189270,561.189270,1542000
2014-08-13,565.756714,573.425659,564.200989,573.206238,573.206238,1439200
2014-08-14,574.602417,576.317749,569.316956,573.076599,573.076599,985400
2014-08-15,576.277832,577.793640,568.957947,571.909851,571.909851,1519100
2014-08-18,574.532593,582.909607,574.422913,580.566040,580.566040,1284100
2014-08-19,583.398254,585.731873,582.401001,585.253174,585.253174,978600
2014-08-20,584.275879,585.093628,580.974915,582.889648,582.889648,1036700
2014-08-21,582.221497,582.899658,579.548828,581.772766,581.772766,914800
2014-08-22,581.992126,583.633606,579.050232,580.964966,580.964966,789000
2014-08-25,583.119019,583.398254,577.414734,578.611450,578.611450,1361400
2014-08-26,579.668518,580.207031,575.001343,576.277832,576.277832,1639600
2014-08-27,575.689453,576.906128,568.542053,569.436584,569.436584,1703300
2014-08-28,568.000549,571.680481,565.547302,567.641541,567.641541,1292900
2014-08-29,569.765686,570.473755,565.516357,570.034973,570.034973,1083700
2014-09-02,570.284302,576.247925,569.626099,575.749268,575.749268,1578400
2014-09-03,578.411987,581.393799,573.425659,576.357605,576.357605,1215100
2014-09-04,578.411987,584.395569,577.634094,580.386536,580.386536,1458100
2014-09-05,582.381042,584.944031,580.356628,584.475342,584.475342,1632300
2014-09-08,584.993896,590.149719,584.694702,588.105347,588.105347,1431000
2014-09-09,587.287598,587.387329,578.411987,579.419189,579.419189,1287200
2014-09-10,579.907837,581.902405,575.360352,581.503479,581.503479,977300
2014-09-11,578.770996,580.217041,574.682190,579.758301,579.758301,1221000
2014-09-12,579.409241,580.047485,572.887146,574.043945,574.043945,1601600
2014-09-15,571.371277,573.375793,566.654236,571.530884,571.530884,1597500
2014-09-16,571.191772,579.907837,571.092041,578.362122,578.362122,1480300
2014-09-17,578.421936,585.911377,577.190308,583.168884,583.168884,1692800
2014-09-18,585.392822,587.925842,583.398254,587.656616,587.656616,1444500
2014-09-19,589.880493,594.846863,587.885986,594.447937,594.447937,3736600
2014-09-22,592.194153,592.322754,581.862488,585.761780,585.761780,1689500
2014-09-23,585.243225,585.243225,579.409241,579.538879,579.538879,1471400
2014-09-24,579.867981,588.015625,578.930542,586.380066,586.380066,1728100
2014-09-25,585.941284,586.370117,572.607910,573.485474,573.485474,1925900
2014-09-26,574.482788,577.664001,573.086609,575.519897,575.519897,1443600
2014-09-29,570.184570,576.606934,569.606140,574.781921,574.781921,1282400
2014-09-30,575.350403,578.262390,571.281555,575.779175,575.779175,1621700
2014-10-01,574.432922,575.998596,565.457520,566.714111,566.714111,1445400
2014-10-02,565.756714,570.344116,561.777649,568.519104,568.519104,1178400
2014-10-03,571.481018,575.644592,570.932495,573.704895,573.704895,1141700
2014-10-06,577.215271,579.409241,572.867188,575.769226,575.769226,1214600
2014-10-07,572.827332,573.694946,562.196472,562.196472,562.196472,1911300
2014-10-08,564.021484,572.308716,555.963623,570.932495,570.932495,1990800
2014-10-09,569.616089,569.925293,557.529297,559.344299,559.344299,2524800
2014-10-10,556.192993,563.582703,542.560425,542.999207,542.999207,3081900
2014-10-13,543.497803,547.995483,531.640381,531.750061,531.750061,2581600
2014-10-14,537.424500,545.691833,531.710205,536.467102,536.467102,2222500
2014-10-15,529.556091,531.341187,516.880920,528.578796,528.578796,3719300
2014-10-16,517.578979,527.980408,513.589966,523.073914,523.073914,3708500
2014-10-17,525.806396,529.526184,507.137665,509.770416,509.770416,5539300
2014-10-20,508.055145,520.331421,506.708832,519.413940,519.413940,2607500
2014-10-21,523.752014,525.347656,517.688660,525.098328,525.098328,2336200
2014-10-22,528.439148,538.322021,527.352173,531.251465,531.251465,2919200
2014-10-23,537.843323,545.721741,534.382874,542.490601,542.490601,2348800
2014-10-24,542.869568,543.388123,534.322998,538.302063,538.302063,1973100
2014-10-27,535.559631,542.919434,535.559631,539.289368,539.289368,1185300
2014-10-28,541.513306,547.476929,540.137024,547.397095,547.397095,1270900
2014-10-29,548.494080,552.672607,545.482361,547.825928,547.825928,1770500
2014-10-30,547.446960,551.286438,542.021851,548.803284,548.803284,1455600
2014-10-31,557.818481,558.037903,553.231079,557.549255,557.549255,2035000
2014-11-03,553.979065,556.372498,551.715271,553.699829,553.699829,1382200
2014-11-04,551.485901,553.979065,547.796021,552.592834,552.592834,1244200
2014-11-05,555.275513,555.275513,542.560425,544.425293,544.425293,2032200
2014-11-06,544.006409,545.387634,539.488831,540.555908,540.555908,1333200
2014-11-07,544.714478,544.714478,537.195129,539.528748,539.528748,1633700
2014-11-10,539.977478,548.085205,539.538696,545.990967,545.990967,1134600
2014-11-11,546.988220,550.428772,544.804260,548.783325,548.783325,965500
2014-11-12,548.883057,548.952820,543.677307,545.811462,545.811462,1129600
2014-11-13,548.294678,548.294678,541.991943,543.886780,543.886780,1339300
2014-11-14,545.183228,545.183228,540.665588,542.909424,542.909424,1289500
2014-11-17,542.091675,542.301086,532.598755,535.041016,535.041016,1726000
2014-11-18,536.028320,540.456177,532.707458,533.565125,533.565125,1962600
2014-11-19,533.535156,536.766296,528.628662,535.519714,535.519714,1392200
2014-11-20,529.795471,533.644897,529.625916,533.365662,533.365662,1563300
2014-11-21,540.127075,540.655640,535.090881,536.028320,536.028320,2224200
2014-11-24,536.177917,541.214111,534.153503,537.793518,537.793518,1706300
2014-11-25,537.524231,542.490601,537.127319,539.598511,539.598511,1789900
2014-11-26,539.399109,540.067261,535.571594,538.890503,538.890503,1522900
2014-11-28,539.139771,540.515991,535.130798,540.346497,540.346497,1148300
2014-12-01,537.424500,539.927612,530.403748,532.338440,532.338440,2115300
2014-12-02,532.049255,534.033813,528.349426,532.288574,532.288574,1526600
2014-12-03,529.984924,534.528442,527.810913,529.865234,529.865234,1277900
2014-12-04,529.705688,535.868774,527.142700,535.838867,535.838867,1392100
2014-12-05,529.546143,531.430969,522.844543,523.821838,523.821838,2565600
2014-12-08,525.686707,529.546143,522.355896,525.537109,525.537109,2329300
2014-12-09,520.710388,532.727417,519.074890,531.909668,531.909668,1871300
2014-12-10,531.620422,534.861511,524.121033,524.619629,524.619629,1712200
2014-12-11,526.354919,532.458130,525.656799,526.893433,526.893433,1610800
2014-12-12,522.076660,527.052979,517.239929,517.239929,517.239929,1994500
2014-12-15,521.308777,521.667786,511.864685,512.393250,512.393250,2813400
2014-12-16,510.159363,511.645264,487.661133,494.033630,494.033630,3964200
2014-12-17,495.639221,505.611847,495.449738,503.507629,503.507629,2883100
2014-12-18,511.545563,512.463013,503.318146,509.700623,509.700623,2926700
2014-12-19,510.109497,516.302490,505.523071,514.936218,514.936218,3690200
2014-12-22,514.666992,525.018555,514.666992,523.432922,523.432922,2723700
2014-12-23,525.557068,533.096375,524.848999,529.137268,529.137268,2197600
2014-12-24,529.057495,530.303040,525.577026,527.322266,527.322266,705900
2014-12-26,527.322266,532.787231,525.866211,532.567810,532.567810,1040500
2014-12-29,530.732849,534.013855,528.559814,528.877991,528.877991,2278500
2014-12-30,526.644104,529.695740,525.686707,528.967712,528.967712,876200
2014-12-31,529.795471,531.141724,524.360352,524.958740,524.958740,1368200
2015-01-02,527.561584,529.815369,522.665039,523.373108,523.373108,1447500
2015-01-05,521.827332,522.894409,511.655243,512.463013,512.463013,2059800
2015-01-06,513.589966,514.761719,499.678131,500.585632,500.585632,2899900
2015-01-07,505.611847,505.855164,498.281952,499.727997,499.727997,2065000
2015-01-08,496.626526,502.101471,489.655640,501.303680,501.303680,3353500
2015-01-09,503.377991,503.537537,493.435272,494.811493,494.811493,2071300
2015-01-12,493.584869,494.618011,486.225067,491.201416,491.201416,2326700
2015-01-13,497.474182,501.602844,491.041840,494.821472,494.821472,2370400
2015-01-14,493.295654,501.852173,491.650177,499.498627,499.498627,2215500
2015-01-15,504.185760,504.295471,496.397156,500.416107,500.416107,2715800
2015-01-16,498.640991,506.798584,498.631012,506.688873,506.688873,2298200
2015-01-20,509.600891,511.096771,504.630524,505.512115,505.512115,2232000
2015-01-21,505.861145,517.858215,504.814026,516.621643,516.621643,2268700
2015-01-22,520.052185,534.861511,518.277100,532.926819,532.926819,2676900
2015-01-23,534.123535,540.685547,531.540649,538.471619,538.471619,2281700
2015-01-26,537.055542,537.524231,528.219788,533.744629,533.744629,1543700
2015-01-27,528.518921,529.246948,516.771179,517.210022,517.210022,1904000
2015-01-28,521.348633,521.558044,508.603638,508.603638,508.603638,1683800
2015-01-29,509.600891,509.690643,499.827728,509.261810,509.261810,4186300
2015-01-30,514.447571,538.391846,514.108521,533.056519,533.056519,5606300
2015-02-02,530.274109,531.540649,517.130249,527.033020,527.033020,2849800
2015-02-03,526.554321,531.939575,521.827332,527.790955,527.790955,2038600
2015-02-04,527.790955,531.213562,519.842773,521.328674,521.328674,1663600
2015-02-05,522.355896,527.052979,520.660522,526.135498,526.135498,1849700
2015-02-06,526.195313,535.729126,524.968689,529.546143,529.546143,1763500
2015-02-09,526.554321,530.543396,524.579773,526.384827,526.384827,1267700
2015-02-10,527.850769,536.227783,525.477295,535.469849,535.469849,1749800
2015-02-11,533.834351,536.975708,531.917603,534.502502,534.502502,1377700
2015-02-12,535.778992,543.328308,533.209045,541.443481,541.443481,1620200
2015-02-13,541.862305,548.404358,541.642944,547.506836,547.506836,1900300
2015-02-17,545.332764,548.494080,539.608521,541.353699,541.353699,1616800
2015-02-18,539.917664,543.996460,536.038330,538.222290,538.222290,1453000
2015-02-19,536.566833,541.622986,536.536926,541.383606,541.383606,989100
2015-02-20,541.642944,542.261230,534.333008,537.474365,537.474365,1444300
2015-02-23,534.582275,534.970215,527.960510,530.453613,530.453613,1457800
2015-02-24,528.548889,535.320251,526.803650,534.622192,534.622192,1005000
2015-02-25,534.432739,544.724487,533.978943,542.380920,542.380920,1825900
2015-02-26,541.722717,554.617310,540.017395,553.959106,553.959106,2311500
2015-02-27,552.722473,563.163818,551.386169,556.871094,556.871094,2410100
2015-03-02,558.995300,570.583435,557.220154,569.775696,569.775696,2129600
2015-03-03,568.888123,573.814575,564.968872,572.069397,572.069397,1704700
2015-03-04,570.304260,575.529907,566.454773,571.800110,571.800110,1876800
2015-03-05,573.445618,576.327698,571.840027,573.754761,573.754761,1389600
2015-03-06,573.305969,575.101074,565.208191,566.130676,566.130676,1659100
2015-03-09,565.307922,568.708618,561.992065,567.292480,567.292480,1062100
2015-03-10,562.705078,563.303467,553.211182,553.490417,553.490417,1792300
2015-03-11,553.620056,556.611816,549.172241,549.670898,549.670898,1820700
2015-03-12,551.994507,554.846680,548.952820,553.989014,553.989014,1389600
2015-03-13,551.984497,556.871094,542.729919,545.821472,545.821472,1703500
2015-03-16,549.441528,555.325378,544.505066,552.991760,552.991760,1640900
2015-03-17,550.199402,552.283691,546.499573,549.331787,549.331787,1805500
2015-03-18,550.987244,558.247314,545.502319,557.968079,557.968079,2134500
2015-03-19,557.858398,559.264526,554.622314,556.462219,556.462219,1197200
2015-03-20,560.112183,560.182007,557.519348,558.825745,558.825745,2616800
2015-03-23,558.895569,560.820251,554.308167,557.279968,557.279968,1643800
2015-03-24,561.019714,573.016785,559.673401,568.628845,568.628845,2583200
2015-03-25,568.937988,570.693176,557.210205,557.255066,557.255066,2152200
2015-03-26,556.063354,557.369751,549.142334,553.649963,553.649963,1572600
2015-03-27,551.485901,553.759644,546.629211,546.838684,546.838684,1897400
2015-03-30,550.109680,551.954590,546.669128,550.518555,550.518555,1287500
2015-03-31,548.494080,553.191223,545.223083,546.499573,546.499573,1588000
2015-04-01,547.097961,549.630981,538.022888,541.074463,541.074463,1963000
2015-04-02,539.369141,539.369141,532.385315,534.063721,534.063721,1716300
2015-04-06,530.762817,536.935852,528.120056,535.295349,535.295349,1324400
2015-04-07,536.606750,541.204102,534.532471,535.549622,535.549622,1302800
2015-04-08,536.905945,542.360962,536.905945,540.127075,540.127075,1178500
2015-04-09,539.548645,540.466125,534.023865,539.299377,539.299377,1557800
2015-04-10,540.805237,540.805237,535.838867,538.531433,538.531433,1409400
2015-04-13,536.935852,542.570374,535.838867,537.693787,537.693787,1645300
2015-04-14,534.781738,536.098145,526.646118,528.937805,528.937805,2604100
2015-04-15,527.252441,533.265930,521.787415,531.071960,531.071960,2318800
2015-04-16,528.449158,534.123535,528.159912,532.338440,532.338440,1299800
2015-04-17,527.212524,528.389282,519.583496,522.615173,522.615173,2151800
2015-04-20,524.160889,534.622192,523.063904,533.914124,533.914124,1679200
2015-04-21,536.038330,537.913147,532.213806,532.507996,532.507996,1844700
2015-04-22,532.936829,539.598511,530.294067,537.888245,537.888245,1593500
2015-04-23,539.518738,549.451477,538.750854,545.502319,545.502319,4184800
2015-04-24,564.550049,569.576233,555.724243,563.512878,563.512878,4932500
2015-04-27,563.390015,565.950012,553.200012,555.369995,555.369995,2398000
2015-04-28,554.640015,556.020020,550.366028,553.679993,553.679993,1491000
2015-04-29,550.469971,553.679993,546.905029,549.080017,549.080017,1698800
2015-04-30,547.869995,548.590027,535.049988,537.340027,537.340027,2082200
2015-05-01,538.429993,539.539978,532.099976,537.900024,537.900024,1768200
2015-05-04,538.530029,544.070007,535.059998,540.780029,540.780029,1308000
2015-05-05,538.210022,539.739990,530.390991,530.799988,530.799988,1383100
2015-05-06,531.239990,532.380005,521.085022,524.219971,524.219971,1567000
2015-05-07,523.989990,533.460022,521.750000,530.700012,530.700012,1546300
2015-05-08,536.650024,541.150024,525.000000,538.219971,538.219971,1527600
2015-05-11,538.369995,541.979980,535.400024,535.700012,535.700012,905300
2015-05-12,531.599976,533.208984,525.260010,529.039978,529.039978,1634200
2015-05-13,530.559998,534.322021,528.655029,529.619995,529.619995,1252300
2015-05-14,533.770020,539.000000,532.409973,538.400024,538.400024,1403900
2015-05-15,539.179993,539.273987,530.380005,533.849976,533.849976,1971300
2015-05-18,532.010010,534.820007,528.849976,532.299988,532.299988,2003400
2015-05-19,533.979980,540.659973,533.039978,537.359985,537.359985,1966900
2015-05-20,538.489990,542.919983,532.971985,539.270020,539.270020,1430800
2015-05-21,537.950012,543.840027,535.979980,542.510010,542.510010,1462700
2015-05-22,540.150024,544.190002,539.510010,540.109985,540.109985,1176200
2015-05-26,538.119995,539.000000,529.880005,532.320007,532.320007,2406500
2015-05-27,532.799988,540.549988,531.710022,539.789978,539.789978,1525000
2015-05-28,538.010010,540.609985,536.250000,539.780029,539.780029,1029800
2015-05-29,537.369995,538.630005,531.450012,532.109985,532.109985,2597400
2015-06-01,536.789978,536.789978,529.760010,533.989990,533.989990,1904300
2015-06-02,532.929993,543.000000,531.330017,539.179993,539.179993,1939000
2015-06-03,539.909973,543.500000,537.109985,540.309998,540.309998,1714500
2015-06-04,537.760010,540.590027,534.320007,536.700012,536.700012,1348300
2015-06-05,536.349976,537.200012,532.520020,533.330017,533.330017,1388200
2015-06-08,533.309998,534.119995,526.239990,526.830017,526.830017,1520600
2015-06-09,527.559998,529.200012,523.010010,526.690002,526.690002,1455300
2015-06-10,529.359985,538.359985,529.349976,536.690002,536.690002,1815000
2015-06-11,538.424988,538.979980,533.020020,534.609985,534.609985,1217500
2015-06-12,531.599976,533.119995,530.159973,532.330017,532.330017,955800
2015-06-15,528.000000,528.299988,524.000000,527.200012,527.200012,1632700
2015-06-16,528.400024,529.640015,525.559998,528.150024,528.150024,1071800
2015-06-17,529.369995,530.979980,525.099976,529.260010,529.260010,1294200
2015-06-18,531.000000,538.150024,530.789978,536.729980,536.729980,1833100
2015-06-19,537.210022,538.250000,533.010010,536.690002,536.690002,1893500
2015-06-22,539.590027,543.739990,537.530029,538.190002,538.190002,1250300
2015-06-23,539.640015,541.499023,535.250000,540.479980,540.479980,1197500
2015-06-24,540.000000,540.000000,535.659973,537.840027,537.840027,1286600
2015-06-25,538.869995,540.900024,535.229980,535.229980,535.229980,1335700
2015-06-26,537.260010,537.760010,531.349976,531.690002,531.690002,2109100
2015-06-29,525.010010,528.609985,520.539978,521.520020,521.520020,1937800
2015-06-30,526.020020,526.250000,520.500000,520.510010,520.510010,2217200
2015-07-01,524.729980,525.690002,518.229980,521.840027,521.840027,1961000
2015-07-02,521.080017,524.650024,521.080017,523.400024,523.400024,1235900
2015-07-06,519.500000,525.250000,519.000000,522.859985,522.859985,1280500
2015-07-07,523.130005,526.179993,515.179993,525.020020,525.020020,1597200
2015-07-08,521.049988,522.734009,516.109985,516.830017,516.830017,1296700
2015-07-09,523.119995,523.770020,520.349976,520.679993,520.679993,1839400
2015-07-10,526.289978,532.559998,525.549988,530.130005,530.130005,1956700
2015-07-13,532.880005,547.109985,532.400024,546.549988,546.549988,2206500
2015-07-14,546.760010,565.848999,546.710022,561.099976,561.099976,3244100
2015-07-15,560.130005,566.502991,556.789978,560.219971,560.219971,1784600
2015-07-16,565.119995,580.679993,565.000000,579.849976,579.849976,4768300
2015-07-17,649.000000,674.468018,645.000000,672.929993,672.929993,11164900
2015-07-20,659.239990,668.880005,653.010010,663.020020,663.020020,5860900
2015-07-21,655.210022,673.000000,654.299988,662.299988,662.299988,3377200
2015-07-22,660.890015,678.640015,659.000000,662.099976,662.099976,3929300
2015-07-23,661.270020,663.630005,641.000000,644.280029,644.280029,3029100
2015-07-24,647.000000,648.169983,622.520020,623.559998,623.559998,3625700
2015-07-27,621.000000,634.299988,620.500000,627.260010,627.260010,2675400
2015-07-28,632.830017,632.830017,623.309998,628.000000,628.000000,1727300
2015-07-29,628.799988,633.359985,622.650024,631.929993,631.929993,1575100
2015-07-30,630.000000,635.219971,622.049988,632.590027,632.590027,1474200
2015-07-31,631.380005,632.909973,625.500000,625.609985,625.609985,1706100
2015-08-03,625.340027,633.056030,625.340027,631.210022,631.210022,1304500
2015-08-04,628.419983,634.809998,627.159973,629.250000,629.250000,1490900
2015-08-05,634.330017,647.859985,633.159973,643.780029,643.780029,2334300
2015-08-06,645.000000,645.379028,632.250000,642.679993,642.679993,1572600
2015-08-07,640.229980,642.679993,629.710022,635.299988,635.299988,1403900
2015-08-10,639.479980,643.440002,631.249023,633.729980,633.729980,1809200
2015-08-11,669.200012,674.900024,654.270020,660.780029,660.780029,5029200
2015-08-12,663.080017,665.000000,652.289978,659.559998,659.559998,2936700
2015-08-13,659.322021,664.500000,651.661011,656.450012,656.450012,1810700
2015-08-14,655.010010,659.854980,652.659973,657.119995,657.119995,1072100
2015-08-17,656.799988,661.380005,651.239990,660.869995,660.869995,1051700
2015-08-18,661.900024,664.000000,653.460022,656.130005,656.130005,1456100
2015-08-19,656.599976,667.000000,654.190002,660.900024,660.900024,2131600
2015-08-20,655.460022,662.989990,642.900024,646.830017,646.830017,2855300
2015-08-21,639.780029,640.049988,612.330017,612.479980,612.479980,4265200
2015-08-24,573.000000,599.330017,565.049988,589.609985,589.609985,5770300
2015-08-25,614.909973,617.450012,581.109985,582.059998,582.059998,3538000
2015-08-26,610.349976,631.710022,599.049988,628.619995,628.619995,4235900
2015-08-27,639.400024,643.590027,622.000000,637.609985,637.609985,3491300
2015-08-28,632.820007,636.880005,624.559998,630.380005,630.380005,1978700
2015-08-31,627.539978,635.799988,617.679993,618.250000,618.250000,2176700
2015-09-01,602.359985,612.859985,594.099976,597.789978,597.789978,3702100
2015-09-02,605.590027,614.340027,599.710022,614.340027,614.340027,2575600
2015-09-03,617.000000,619.710022,602.820984,606.250000,606.250000,1759600
2015-09-04,600.000000,603.469971,595.250000,600.700012,600.700012,2089000
2015-09-08,612.489990,616.309998,604.119995,614.659973,614.659973,2279500
2015-09-09,621.219971,626.520020,609.599976,612.719971,612.719971,1702100
2015-09-10,613.099976,624.159973,611.429993,621.349976,621.349976,1905300
2015-09-11,619.750000,625.780029,617.419983,625.770020,625.770020,1373500
2015-09-14,625.700012,625.859985,619.429993,623.239990,623.239990,1702300
2015-09-15,626.700012,638.700012,623.780029,635.140015,635.140015,2084400
2015-09-16,635.469971,637.950012,632.320007,635.979980,635.979980,1286500
2015-09-17,637.789978,650.900024,635.020020,642.900024,642.900024,2274700
2015-09-18,636.789978,640.000000,627.020020,629.250000,629.250000,5133400
2015-09-21,634.400024,636.489990,625.940002,635.440002,635.440002,1788500
2015-09-22,627.000000,627.549988,615.429993,622.690002,622.690002,2562900
2015-09-23,622.049988,628.929993,620.000000,622.359985,622.359985,1470900
2015-09-24,616.640015,627.320007,612.400024,625.799988,625.799988,2240100
2015-09-25,629.770020,629.770020,611.000000,611.969971,611.969971,2174000
2015-09-28,610.340027,614.604980,589.380005,594.890015,594.890015,3127700
2015-09-29,597.280029,605.000000,590.219971,594.969971,594.969971,2309500
2015-09-30,603.280029,608.760010,600.729980,608.419983,608.419983,2413400
2015-10-01,608.369995,612.090027,599.849976,611.289978,611.289978,1867600
2015-10-02,607.200012,627.340027,603.130005,626.909973,626.909973,2684800
2015-10-05,632.000000,643.010010,627.000000,641.469971,641.469971,1803600
2015-10-06,638.840027,649.250000,636.530029,645.440002,645.440002,2166300
2015-10-07,649.239990,650.609009,632.150024,642.359985,642.359985,2092700
2015-10-08,641.359985,644.450012,625.559998,639.159973,639.159973,2182100
2015-10-09,640.000000,645.989990,635.317993,643.609985,643.609985,1648700
2015-10-12,642.090027,648.500000,639.010010,646.669983,646.669983,1275200
2015-10-13,643.150024,657.812012,643.150024,652.299988,652.299988,1807700
2015-10-14,653.210022,659.390015,648.849976,651.159973,651.159973,1415500
2015-10-15,654.659973,663.130005,654.460022,661.739990,661.739990,1885700
2015-10-16,664.109985,664.969971,657.200012,662.200012,662.200012,1611100
2015-10-19,661.179993,666.820007,659.580017,666.099976,666.099976,1477300
2015-10-20,664.039978,664.719971,644.195007,650.280029,650.280029,2490000
2015-10-21,654.150024,655.869995,641.729980,642.609985,642.609985,1791100
2015-10-22,646.700012,657.799988,644.010010,651.789978,651.789978,4071000
2015-10-23,727.500000,730.000000,701.500000,702.000000,702.000000,6653900
2015-10-26,701.549988,719.150024,701.260010,712.780029,712.780029,2716600
2015-10-27,707.380005,713.619995,704.549988,708.489990,708.489990,2245800
2015-10-28,707.330017,712.979980,703.080017,712.950012,712.950012,2178900
2015-10-29,710.500000,718.260010,710.010010,716.919983,716.919983,1456000
2015-10-30,715.729980,718.000000,710.049988,710.809998,710.809998,1908800
2015-11-02,711.059998,721.619995,705.849976,721.109985,721.109985,1886300
2015-11-03,718.859985,724.650024,714.719971,722.159973,722.159973,1565400
2015-11-04,722.000000,733.099976,721.900024,728.109985,728.109985,1706700
2015-11-05,729.469971,739.479980,729.469971,731.250000,731.250000,1861600
2015-11-06,731.500000,735.409973,727.010010,733.760010,733.760010,1511600
2015-11-09,730.200012,734.710022,719.429993,724.890015,724.890015,2069800
2015-11-10,724.400024,730.590027,718.500000,728.320007,728.320007,1608000
2015-11-11,732.460022,741.000000,730.229980,735.400024,735.400024,1366400
2015-11-12,731.000000,737.799988,728.645020,731.229980,731.229980,1837200
2015-11-13,729.169983,731.150024,716.729980,717.000000,717.000000,2075500
2015-11-16,715.599976,729.489990,711.330017,728.960022,728.960022,1905900
2015-11-17,729.289978,731.844971,723.026978,725.299988,725.299988,1510900
2015-11-18,727.580017,741.409973,727.000000,740.000000,740.000000,1684300
2015-11-19,738.739990,742.000000,737.429993,738.409973,738.409973,1327100
2015-11-20,746.530029,757.919983,743.000000,756.599976,756.599976,2212300
2015-11-23,757.450012,762.708008,751.820007,755.979980,755.979980,1414500
2015-11-24,752.000000,755.278992,737.630005,748.280029,748.280029,2333100
2015-11-25,748.140015,752.000000,746.059998,748.150024,748.150024,1122100
2015-11-27,748.460022,753.409973,747.489990,750.260010,750.260010,838500
2015-11-30,748.809998,754.929993,741.270020,742.599976,742.599976,2097600
2015-12-01,747.109985,768.950012,746.700012,767.039978,767.039978,2134600
2015-12-02,768.900024,775.955017,758.960022,762.380005,762.380005,2230400
2015-12-03,766.010010,768.994995,745.630005,752.539978,752.539978,2590600
2015-12-04,753.099976,768.489990,750.000000,766.809998,766.809998,2757300
2015-12-07,767.770020,768.729980,755.090027,763.250000,763.250000,1812300
2015-12-08,757.890015,764.799988,754.200012,762.369995,762.369995,1829500
2015-12-09,759.169983,764.229980,737.000977,751.609985,751.609985,2700000
2015-12-10,752.849976,755.849976,743.830017,749.460022,749.460022,1984900
2015-12-11,741.159973,745.710022,736.750000,738.869995,738.869995,2224400
2015-12-14,741.789978,748.729980,724.169983,747.770020,747.770020,2412500
2015-12-15,753.000000,758.080017,743.010010,743.400024,743.400024,2666200
2015-12-16,750.000000,760.590027,739.434998,758.090027,758.090027,1993300
2015-12-17,762.419983,762.679993,749.000000,749.429993,749.429993,1553400
2015-12-18,746.510010,754.130005,738.150024,739.309998,739.309998,3148700
2015-12-21,746.130005,750.000000,740.000000,747.770020,747.770020,1525700
2015-12-22,751.650024,754.849976,745.530029,750.000000,750.000000,1365400
2015-12-23,753.469971,754.210022,744.000000,750.309998,750.309998,1565900
2015-12-24,749.549988,751.349976,746.619995,748.400024,748.400024,527200
2015-12-28,752.919983,762.989990,749.520020,762.510010,762.510010,1515300
2015-12-29,766.690002,779.979980,766.429993,776.599976,776.599976,1765000
2015-12-30,776.599976,777.599976,766.900024,771.000000,771.000000,1293300
2015-12-31,769.500000,769.500000,758.340027,758.880005,758.880005,1489600
2016-01-04,743.000000,744.059998,731.257996,741.840027,741.840027,3272800
2016-01-05,746.450012,752.000000,738.640015,742.580017,742.580017,1950700
2016-01-06,730.000000,747.179993,728.919983,743.619995,743.619995,1947000
2016-01-07,730.309998,738.500000,719.059998,726.390015,726.390015,2963700
2016-01-08,731.450012,733.229980,713.000000,714.469971,714.469971,2450900
2016-01-11,716.609985,718.854980,703.539978,716.030029,716.030029,2090600
